performance_id,employee_id,assignment_id,reviewer_id,review_date,review_type,lesson_quality,classroom_management,professionalism,communication,reliability,overall_score,improvement_required,comments
PERF0000247,DUD100125,ASG000185,DUD000003,2025-03-30,Performance Improvement Review,4,5,4,5,5,4.6,False,
PERF0000248,DUD100125,ASG000185,DUD000064,2026-03-21,Six-Month Review,4,4,3,5,5,4.2,False,
PERF0000249,DUD100125,ASG000185,DUD000024,2026-02-25,Six-Month Review,3,3,3,5,3,3.4,False,
PERF0000250,DUD100126,ASG000186,DUD000045,2025-03-21,School Visit,1,3,2,3,2,2.2,True,
PERF0000251,DUD100126,ASG000186,DUD000019,2025-04-13,School Visit,5,5,4,4,4,4.4,False,
PERF0000252,DUD100126,ASG000186,DUD000064,2025-06-03,Six-Month Review,4,4,2,4,4,3.6,False,
PERF0000253,DUD100127,ASG000187,DUD000028,2023-10-28,School Visit,5,4,5,5,5,4.8,False,
PERF0000254,DUD100127,ASG000187,DUD000012,2024-02-13,Annual Review,3,4,3,4,5,3.8,False,
PERF0000255,DUD100128,ASG000188,DUD000067,2026-08-06,School Visit,1,2,3,1,2,1.8,True,
PERF0000256,DUD100128,ASG000188,DUD000009,2024-06-25,Annual Review,4,5,5,5,5,4.8,False,
PERF0000257,DUD100128,ASG000188,DUD000060,2026-06-18,Annual Review,4,5,4,4,4,4.2,False,
PERF0000258,DUD100129,ASG000189,DUD000089,2026-02-13,Performance Improvement Review,4,4,4,3,5,4.0,False,
PERF0000259,DUD100129,ASG000189,DUD000097,2023-11-01,Annual Review,4,3,4,3,3,3.4,False,
PERF0000260,DUD100130,ASG000190,DUD000023,2026-06-06,Annual Review,5,5,5,4,4,4.6,False,
PERF0000261,DUD100130,ASG000190,DUD000023,2026-09-13,Performance Improvement Review,2,3,4,3,2,2.8,True,
PERF0000262,DUD100130,ASG000190,DUD000052,2026-08-29,Performance Improvement Review,4,3,4,3,2,3.2,False,
PERF0000263,DUD100131,ASG000191,DUD000070,2026-01-10,Annual Review,2,3,2,3,3,2.6,True,
PERF0000264,DUD100132,ASG000192,DUD000055,2026-07-04,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0000265,DUD100132,ASG000192,DUD000045,2025-09-21,Performance Improvement Review,2,1,3,2,3,2.2,True,
PERF0000266,DUD100132,ASG000192,DUD000019,2025-07-28,Six-Month Review,5,4,4,5,3,4.2,False,
PERF0000267,DUD100133,ASG000193,DUD000056,2024-10-11,School Visit,4,4,4,5,4,4.2,False,
PERF0000268,DUD100133,ASG000193,DUD000098,2025-01-04,School Visit,3,4,4,4,3,3.6,False,
PERF0000269,DUD100134,ASG000196,DUD000008,2024-09-23,Performance Improvement Review,4,5,5,5,3,4.4,False,
PERF0000270,DUD100134,ASG000196,DUD000070,2025-04-26,Annual Review,1,2,1,3,3,2.0,True,
PERF0000271,DUD100134,ASG000195,DUD000008,2022-10-23,Six-Month Review,3,4,4,4,4,3.8,False,
PERF0000272,DUD100135,ASG000197,DUD000002,2022-08-01,School Visit,4,4,4,5,3,4.0,False,
PERF0000273,DUD100135,ASG000197,DUD000067,2022-10-05,Annual Review,3,5,5,4,3,4.0,False,
PERF0000274,DUD100136,ASG000200,DUD000068,2026-06-17,Six-Month Review,5,4,4,4,4,4.2,False,
PERF0000275,DUD100136,ASG000199,DUD000014,2026-01-12,Performance Improvement Review,4,5,4,5,5,4.6,False,
PERF0000276,DUD100137,ASG000201,DUD000008,2025-04-28,Six-Month Review,4,3,4,5,4,4.0,False,
PERF0000277,DUD100137,ASG000201,DUD000054,2025-03-12,School Visit,4,4,5,4,4,4.2,False,
PERF0000278,DUD100137,ASG000201,DUD000072,2025-07-15,Six-Month Review,4,4,5,4,4,4.2,False,
PERF0000279,DUD100138,ASG000202,DUD000061,2024-07-05,Six-Month Review,4,3,5,4,5,4.2,False,
PERF0000280,DUD100138,ASG000202,DUD000091,2025-11-08,Annual Review,4,4,4,3,4,3.8,False,
PERF0000281,DUD100138,ASG000202,DUD000021,2025-08-19,Six-Month Review,3,4,3,4,4,3.6,False,
PERF0000282,DUD100139,ASG000203,DUD000042,2024-05-04,School Visit,4,4,4,5,3,4.0,False,
PERF0000283,DUD100140,ASG000205,DUD000027,2022-12-01,Annual Review,3,3,5,5,4,4.0,False,
PERF0000284,DUD100140,ASG000204,DUD000030,2021-12-16,Annual Review,5,4,5,4,4,4.4,False,
PERF0000285,DUD100140,ASG000204,DUD000010,2021-09-11,Annual Review,5,4,3,3,4,3.8,False,
PERF0000286,DUD100141,ASG000206,DUD000098,2023-04-29,Annual Review,5,5,5,5,5,5.0,False,
PERF0000287,DUD100141,ASG000206,DUD000052,2025-05-05,School Visit,4,3,4,3,3,3.4,False,
PERF0000288,DUD100141,ASG000206,DUD000079,2023-04-10,Six-Month Review,3,3,4,4,4,3.6,False,
PERF0000289,DUD100142,ASG000207,DUD000092,2026-04-11,School Visit,4,4,5,5,5,4.6,False,
PERF0000290,DUD100143,ASG000208,DUD000076,2022-03-06,Performance Improvement Review,3,4,4,3,4,3.6,False,
PERF0000291,DUD100143,ASG000208,DUD000064,2025-08-22,Annual Review,5,5,4,4,5,4.6,False,
PERF0000292,DUD100143,ASG000208,DUD000002,2022-09-15,Six-Month Review,4,3,4,4,4,3.8,False,
PERF0000293,DUD100144,ASG000209,DUD000078,2024-03-25,Performance Improvement Review,3,3,4,2,3,3.0,False,
PERF0000294,DUD100144,ASG000209,DUD000057,2024-11-19,Six-Month Review,4,3,4,4,4,3.8,False,
PERF0000295,DUD100144,ASG000209,DUD000095,2024-08-11,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0000296,DUD100145,ASG000213,DUD000007,2023-03-31,School Visit,5,5,5,4,4,4.6,False,
PERF0000297,DUD100145,ASG000212,DUD000022,2022-11-20,School Visit,1,1,1,1,1,1.0,True,
PERF0000298,DUD100146,ASG000214,DUD000082,2024-02-09,Annual Review,4,5,3,4,4,4.0,False,
PERF0000299,DUD100146,ASG000214,DUD000096,2021-07-29,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0000300,DUD100147,ASG000215,DUD000057,2024-10-11,School Visit,5,5,3,3,4,4.0,False,
PERF0000301,DUD100147,ASG000215,DUD000068,2024-11-26,Performance Improvement Review,4,4,4,3,3,3.6,False,
PERF0000302,DUD100148,ASG000216,DUD000075,2022-06-22,Six-Month Review,5,4,4,5,4,4.4,False,
PERF0000303,DUD100149,ASG000219,DUD000061,2022-11-11,Performance Improvement Review,3,4,3,4,2,3.2,False,
PERF0000304,DUD100150,ASG000221,DUD000076,2025-04-13,Six-Month Review,4,4,4,5,4,4.2,False,
PERF0000305,DUD100150,ASG000221,DUD000078,2025-09-01,Six-Month Review,4,4,3,4,4,3.8,False,
PERF0000306,DUD100151,ASG000223,DUD000020,2023-06-09,Six-Month Review,2,3,4,3,4,3.2,False,
PERF0000307,DUD100151,ASG000223,DUD000037,2023-08-23,School Visit,3,4,3,3,4,3.4,False,
PERF0000308,DUD100152,ASG000224,DUD000048,2026-06-02,Annual Review,4,5,4,3,3,3.8,False,
PERF0000309,DUD100153,ASG000225,DUD000024,2025-01-13,Performance Improvement Review,3,4,3,2,2,2.8,True,
PERF0000310,DUD100153,ASG000225,DUD000037,2024-09-20,Performance Improvement Review,4,4,5,4,4,4.2,False,
PERF0000311,DUD100154,ASG000229,DUD000013,2023-05-01,Six-Month Review,4,4,5,4,4,4.2,False,
PERF0000312,DUD100154,ASG000228,DUD000032,2021-03-10,Six-Month Review,5,5,4,5,5,4.8,False,
PERF0000313,DUD100154,ASG000228,DUD000072,2021-07-27,School Visit,4,4,3,5,5,4.2,False,
PERF0000314,DUD100155,ASG000230,DUD000092,2024-07-22,School Visit,3,3,4,4,4,3.6,False,
PERF0000315,DUD100155,ASG000230,DUD000036,2025-04-20,School Visit,3,3,3,5,4,3.6,False,
PERF0000316,DUD100156,ASG000231,DUD000070,2022-10-24,Annual Review,5,4,5,4,5,4.6,False,
PERF0000317,DUD100156,ASG000232,DUD000011,2023-06-22,Six-Month Review,4,4,4,4,5,4.2,False,
PERF0000318,DUD100156,ASG000233,DUD000090,2025-10-01,Performance Improvement Review,4,2,3,4,2,3.0,False,
PERF0000319,DUD100157,ASG000234,DUD000067,2021-12-12,Performance Improvement Review,5,4,4,4,4,4.2,False,
PERF0000320,DUD100157,ASG000234,DUD000091,2021-10-08,Performance Improvement Review,5,4,5,4,3,4.2,False,
PERF0000321,DUD100157,ASG000234,DUD000007,2021-10-14,Annual Review,5,5,5,4,5,4.8,False,
PERF0000322,DUD100158,ASG000236,DUD000064,2024-11-01,Six-Month Review,3,5,3,5,5,4.2,False,
PERF0000323,DUD100158,ASG000236,DUD000029,2024-10-26,School Visit,5,4,3,3,4,3.8,False,
PERF0000324,DUD100159,ASG000238,DUD000048,2021-09-05,Performance Improvement Review,4,4,5,3,4,4.0,False,
PERF0000325,DUD100159,ASG000238,DUD000069,2021-09-20,School Visit,4,5,5,5,4,4.6,False,
PERF0000326,DUD100159,ASG000239,DUD000097,2023-01-15,School Visit,3,3,2,2,4,2.8,True,
PERF0000327,DUD100160,ASG000241,DUD000029,2026-05-27,Performance Improvement Review,3,4,4,3,3,3.4,False,
PERF0000328,DUD100160,ASG000240,DUD000066,2022-02-23,Annual Review,4,4,5,4,5,4.4,False,
PERF0000329,DUD100160,ASG000240,DUD000003,2021-12-18,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0000330,DUD100161,ASG000243,DUD000014,2022-01-20,School Visit,5,4,4,4,4,4.2,False,
PERF0000331,DUD100161,ASG000242,DUD000095,2021-06-08,Performance Improvement Review,3,3,5,3,5,3.8,False,
PERF0000332,DUD100161,ASG000243,DUD000091,2022-05-17,Performance Improvement Review,4,3,4,4,4,3.8,False,
PERF0000333,DUD100162,ASG000244,DUD000031,2023-12-09,Annual Review,5,5,5,5,4,4.8,False,
PERF0000334,DUD100162,ASG000244,DUD000026,2023-11-16,Six-Month Review,5,5,4,5,5,4.8,False,
PERF0000335,DUD100163,ASG000245,DUD000042,2022-10-05,School Visit,5,4,4,5,5,4.6,False,
PERF0000336,DUD100164,ASG000246,DUD000073,2025-07-27,School Visit,5,5,5,5,5,5.0,False,
PERF0000337,DUD100164,ASG000246,DUD000036,2025-04-25,School Visit,3,4,4,4,4,3.8,False,
PERF0000338,DUD100164,ASG000248,DUD000080,2026-11-18,Six-Month Review,2,2,1,1,1,1.4,True,
PERF0000339,DUD100165,ASG000249,DUD000100,2023-04-18,Annual Review,4,4,3,3,4,3.6,False,
PERF0000340,DUD100165,ASG000249,DUD000087,2023-09-28,Annual Review,3,5,4,4,4,4.0,False,
PERF0000341,DUD100166,ASG000250,DUD000068,2026-05-16,School Visit,4,4,5,4,4,4.2,False,
PERF0000342,DUD100166,ASG000250,DUD000076,2025-09-15,Six-Month Review,5,5,5,4,5,4.8,False,
PERF0000343,DUD100166,ASG000251,DUD000059,2026-08-16,School Visit,5,4,5,4,3,4.2,False,
PERF0000344,DUD100167,ASG000252,DUD000072,2026-05-09,School Visit,5,5,5,5,4,4.8,False,
PERF0000345,DUD100167,ASG000252,DUD000047,2024-06-15,Performance Improvement Review,4,3,4,4,4,3.8,False,
PERF0000346,DUD100168,ASG000253,DUD000011,2021-09-18,Annual Review,2,2,2,3,3,2.4,True,
PERF0000347,DUD100168,ASG000254,DUD000078,2026-06-01,Performance Improvement Review,5,4,5,4,5,4.6,False,
PERF0000348,DUD100169,ASG000255,DUD000047,2025-11-26,School Visit,1,2,3,2,3,2.2,True,
PERF0000349,DUD100170,ASG000256,DUD000046,2024-10-28,Six-Month Review,4,3,3,4,4,3.6,False,
PERF0000350,DUD100170,ASG000256,DUD000085,2025-08-03,School Visit,3,2,3,3,4,3.0,False,
PERF0000351,DUD100171,ASG000257,DUD000064,2022-06-08,School Visit,3,3,5,5,4,4.0,False,
PERF0000352,DUD100172,ASG000258,DUD000004,2025-11-06,Six-Month Review,5,5,4,4,4,4.4,False,
PERF0000353,DUD100173,ASG000259,DUD000098,2026-03-08,Six-Month Review,5,4,4,3,3,3.8,False,
PERF0000354,DUD100173,ASG000259,DUD000089,2025-12-20,School Visit,2,2,2,3,4,2.6,True,
PERF0000355,DUD100173,ASG000259,DUD000065,2026-08-02,School Visit,4,3,4,3,2,3.2,False,
PERF0000356,DUD100174,ASG000260,DUD000008,2022-03-31,School Visit,4,5,5,4,5,4.6,False,
PERF0000357,DUD100174,ASG000260,DUD000039,2023-01-23,Annual Review,4,5,5,3,4,4.2,False,
PERF0000358,DUD100175,ASG000261,DUD000076,2026-03-27,School Visit,4,5,3,5,4,4.2,False,
PERF0000359,DUD100175,ASG000261,DUD000043,2026-01-26,Annual Review,3,4,4,5,4,4.0,False,
PERF0000360,DUD100175,ASG000261,DUD000011,2025-07-29,Performance Improvement Review,5,4,4,4,4,4.2,False,
PERF0000361,DUD100176,ASG000264,DUD000084,2026-06-01,Performance Improvement Review,2,2,3,3,4,2.8,True,
PERF0000362,DUD100177,ASG000266,DUD000072,2026-05-31,Performance Improvement Review,5,5,4,5,4,4.6,False,
PERF0000363,DUD100178,ASG000267,DUD000036,2024-05-17,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0000364,DUD100178,ASG000267,DUD000019,2024-06-16,Annual Review,5,5,4,5,5,4.8,False,
PERF0000365,DUD100178,ASG000267,DUD000057,2024-08-30,Annual Review,4,4,4,4,5,4.2,False,
PERF0000366,DUD100179,ASG000269,DUD000010,2026-04-06,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0000367,DUD100179,ASG000268,DUD000024,2025-11-05,Performance Improvement Review,4,4,4,5,3,4.0,False,
PERF0000368,DUD100179,ASG000269,DUD000084,2026-12-26,Annual Review,3,4,3,4,4,3.6,False,
PERF0000369,DUD100180,ASG000270,DUD000074,2022-02-24,Performance Improvement Review,4,3,4,4,4,3.8,False,
PERF0000370,DUD100180,ASG000270,DUD000048,2023-07-01,Annual Review,5,3,4,3,3,3.6,False,
PERF0000371,DUD100181,ASG000272,DUD000061,2027-05-19,Six-Month Review,5,3,4,4,4,4.0,False,
PERF0000372,DUD100181,ASG000271,DUD000067,2026-01-06,School Visit,4,3,3,2,2,2.8,True,
PERF0000373,DUD100181,ASG000272,DUD000045,2027-05-19,Six-Month Review,3,4,2,3,4,3.2,False,
PERF0000374,DUD100182,ASG000273,DUD000060,2024-02-05,Annual Review,5,5,5,5,5,5.0,False,
PERF0000375,DUD100183,ASG000274,DUD000008,2026-02-10,Performance Improvement Review,4,4,4,4,3,3.8,False,
PERF0000376,DUD100184,ASG000275,DUD000016,2027-01-08,Six-Month Review,4,5,5,3,4,4.2,False,
PERF0000377,DUD100184,ASG000275,DUD000058,2026-01-31,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0000378,DUD100185,ASG000277,DUD000069,2025-11-11,Annual Review,3,3,2,3,4,3.0,False,
PERF0000379,DUD100185,ASG000277,DUD000015,2023-08-14,School Visit,4,5,5,3,4,4.2,False,
PERF0000380,DUD100186,ASG000280,DUD000002,2026-03-10,Performance Improvement Review,5,4,5,4,5,4.6,False,
PERF0000381,DUD100186,ASG000278,DUD000075,2024-10-08,Annual Review,3,4,4,4,4,3.8,False,
PERF0000382,DUD100186,ASG000278,DUD000070,2025-04-01,Performance Improvement Review,4,5,4,5,5,4.6,False,
PERF0000383,DUD100187,ASG000281,DUD000016,2024-09-11,School Visit,4,4,3,5,3,3.8,False,
PERF0000384,DUD100187,ASG000282,DUD000100,2025-09-07,Six-Month Review,4,4,3,5,3,3.8,False,
PERF0000385,DUD100188,ASG000283,DUD000001,2022-06-29,Performance Improvement Review,4,4,4,5,4,4.2,False,
PERF0000386,DUD100188,ASG000284,DUD000029,2025-08-11,Annual Review,5,5,4,4,5,4.6,False,
PERF0000387,DUD100189,ASG000286,DUD000095,2027-03-23,Annual Review,5,5,5,5,5,5.0,False,
PERF0000388,DUD100189,ASG000285,DUD000015,2025-04-21,Performance Improvement Review,5,4,4,4,3,4.0,False,
PERF0000389,DUD100189,ASG000286,DUD000066,2027-06-19,Six-Month Review,1,2,1,1,1,1.2,True,
PERF0000390,DUD100190,ASG000287,DUD000006,2025-08-30,School Visit,5,4,5,5,5,4.8,False,
PERF0000391,DUD100190,ASG000287,DUD000005,2025-04-16,Annual Review,3,3,3,3,3,3.0,False,
PERF0000392,DUD100191,ASG000288,DUD000086,2026-03-24,Six-Month Review,1,3,1,1,2,1.6,True,
PERF0000393,DUD100191,ASG000288,DUD000069,2025-09-29,Performance Improvement Review,4,2,3,3,3,3.0,False,
PERF0000394,DUD100192,ASG000289,DUD000013,2026-07-27,School Visit,4,5,5,5,5,4.8,False,
PERF0000395,DUD100192,ASG000289,DUD000089,2025-11-04,Performance Improvement Review,3,3,3,4,4,3.4,False,
PERF0000396,DUD100192,ASG000289,DUD000057,2025-12-22,Annual Review,3,3,3,4,3,3.2,False,
PERF0000397,DUD100193,ASG000290,DUD000099,2025-06-09,Performance Improvement Review,4,4,4,4,4,4.0,False,
PERF0000398,DUD100193,ASG000290,DUD000044,2025-05-11,Six-Month Review,4,4,3,4,4,3.8,False,
PERF0000399,DUD100194,ASG000291,DUD000043,2026-08-02,Performance Improvement Review,4,4,5,3,4,4.0,False,
PERF0000400,DUD100194,ASG000291,DUD000054,2025-03-02,Annual Review,3,3,2,3,2,2.6,True,
PERF0000401,DUD100195,ASG000292,DUD000072,2025-04-24,Annual Review,3,4,4,4,5,4.0,False,
PERF0000402,DUD100195,ASG000292,DUD000030,2025-04-23,School Visit,3,3,4,4,4,3.6,False,
PERF0000403,DUD100195,ASG000292,DUD000097,2025-04-18,Six-Month Review,4,5,3,5,5,4.4,False,
PERF0000404,DUD100196,ASG000294,DUD000003,2023-10-15,Performance Improvement Review,5,5,5,5,4,4.8,False,
PERF0000405,DUD100196,ASG000294,DUD000088,2023-07-21,Six-Month Review,2,2,4,4,2,2.8,True,
PERF0000406,DUD100197,ASG000296,DUD000070,2023-11-03,Performance Improvement Review,4,5,4,3,4,4.0,False,
PERF0000407,DUD100197,ASG000296,DUD000059,2023-12-29,Performance Improvement Review,3,3,2,3,3,2.8,True,
PERF0000408,DUD100197,ASG000296,DUD000026,2023-12-22,Six-Month Review,3,5,4,3,5,4.0,False,
PERF0000409,DUD100198,ASG000299,DUD000005,2024-11-04,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0000410,DUD100199,ASG000301,DUD000094,2026-05-17,Annual Review,5,3,4,4,4,4.0,False,
PERF0000411,DUD100199,ASG000301,DUD000058,2025-12-20,Annual Review,3,3,2,4,3,3.0,False,
PERF0000412,DUD100199,ASG000301,DUD000093,2026-06-29,School Visit,3,5,4,4,4,4.0,False,
PERF0000413,DUD100200,ASG000302,DUD000095,2025-11-09,Performance Improvement Review,3,4,2,3,4,3.2,False,
PERF0000414,DUD100201,ASG000303,DUD000008,2024-09-25,School Visit,4,4,3,4,4,3.8,False,
PERF0000415,DUD100201,ASG000303,DUD000005,2024-03-16,Performance Improvement Review,3,5,3,3,4,3.6,False,
PERF0000416,DUD100201,ASG000303,DUD000099,2024-04-27,School Visit,5,4,4,4,4,4.2,False,
PERF0000417,DUD100202,ASG000304,DUD000011,2025-12-20,Six-Month Review,4,3,3,5,5,4.0,False,
PERF0000418,DUD100202,ASG000304,DUD000073,2025-10-20,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0000419,DUD100202,ASG000304,DUD000082,2025-05-13,Performance Improvement Review,3,4,5,3,4,3.8,False,
PERF0000420,DUD100203,ASG000305,DUD000001,2024-05-23,Six-Month Review,1,1,1,1,1,1.0,True,
PERF0000421,DUD100204,ASG000306,DUD000029,2025-03-05,School Visit,3,4,5,4,5,4.2,False,
PERF0000422,DUD100204,ASG000306,DUD000003,2026-08-10,Six-Month Review,4,4,4,4,3,3.8,False,
PERF0000423,DUD100204,ASG000306,DUD000046,2025-02-21,School Visit,3,4,5,5,5,4.4,False,
PERF0000424,DUD100205,ASG000307,DUD000079,2023-09-11,Performance Improvement Review,5,4,5,5,5,4.8,False,
PERF0000425,DUD100206,ASG000308,DUD000072,2023-01-30,Six-Month Review,5,5,4,5,4,4.6,False,
PERF0000426,DUD100207,ASG000310,DUD000077,2023-01-25,Six-Month Review,3,2,1,2,3,2.2,True,
PERF0000427,DUD100207,ASG000311,DUD000010,2026-01-05,Annual Review,5,5,4,5,5,4.8,False,
PERF0000428,DUD100207,ASG000311,DUD000037,2024-05-11,Six-Month Review,4,4,5,5,5,4.6,False,
PERF0000429,DUD100208,ASG000312,DUD000081,2023-05-09,Annual Review,3,5,5,4,4,4.2,False,
PERF0000430,DUD100209,ASG000314,DUD000024,2024-11-23,Performance Improvement Review,4,5,4,4,5,4.4,False,
PERF0000431,DUD100209,ASG000314,DUD000091,2024-12-15,School Visit,5,5,5,5,5,5.0,False,
PERF0000432,DUD100209,ASG000314,DUD000039,2025-01-09,Annual Review,5,5,5,4,3,4.4,False,
PERF0000433,DUD100210,ASG000315,DUD000053,2023-02-07,Six-Month Review,5,4,4,4,4,4.2,False,
PERF0000434,DUD100211,ASG000316,DUD000069,2021-07-04,Six-Month Review,2,2,3,2,2,2.2,True,
PERF0000435,DUD100211,ASG000316,DUD000014,2025-05-08,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0000436,DUD100212,ASG000319,DUD000021,2026-07-08,Performance Improvement Review,4,3,3,5,4,3.8,False,
PERF0000437,DUD100212,ASG000318,DUD000070,2026-03-10,Annual Review,4,4,5,3,4,4.0,False,
PERF0000438,DUD100212,ASG000317,DUD000034,2025-11-13,Annual Review,4,3,4,4,4,3.8,False,
PERF0000439,DUD100213,ASG000320,DUD000025,2026-06-19,Six-Month Review,2,2,3,3,3,2.6,True,
PERF0000440,DUD100214,ASG000321,DUD000029,2025-12-11,Annual Review,4,3,5,4,5,4.2,False,
PERF0000441,DUD100215,ASG000322,DUD000043,2024-10-28,Annual Review,5,5,5,4,5,4.8,False,
PERF0000442,DUD100216,ASG000323,DUD000080,2026-05-19,Six-Month Review,5,5,4,4,4,4.4,False,
PERF0000443,DUD100216,ASG000323,DUD000030,2025-11-05,Annual Review,4,3,2,3,3,3.0,False,
PERF0000444,DUD100216,ASG000323,DUD000067,2026-03-25,Performance Improvement Review,4,5,4,4,5,4.4,False,
PERF0000445,DUD100217,ASG000324,DUD000014,2025-04-05,Six-Month Review,4,4,5,4,4,4.2,False,
PERF0000446,DUD100217,ASG000324,DUD000093,2024-06-19,Six-Month Review,4,3,4,4,4,3.8,False,
PERF0000447,DUD100218,ASG000327,DUD000044,2026-09-21,Six-Month Review,4,3,5,4,4,4.0,False,
PERF0000448,DUD100218,ASG000325,DUD000006,2025-10-19,School Visit,2,3,2,3,4,2.8,True,
PERF0000449,DUD100219,ASG000329,DUD000078,2024-12-04,Six-Month Review,5,5,4,4,5,4.6,False,
PERF0000450,DUD100219,ASG000328,DUD000025,2022-08-25,School Visit,4,5,4,5,4,4.4,False,
PERF0000451,DUD100220,ASG000330,DUD000046,2024-03-26,Six-Month Review,4,4,3,3,4,3.6,False,
PERF0000452,DUD100221,ASG000332,DUD000055,2026-08-11,Performance Improvement Review,4,3,4,3,5,3.8,False,
PERF0000453,DUD100221,ASG000332,DUD000015,2026-01-14,Performance Improvement Review,3,4,2,4,4,3.4,False,
PERF0000454,DUD100221,ASG000332,DUD000055,2026-03-14,Annual Review,5,4,4,5,5,4.6,False,
PERF0000455,DUD100222,ASG000333,DUD000032,2024-10-06,Annual Review,5,5,4,4,5,4.6,False,
PERF0000456,DUD100222,ASG000333,DUD000062,2025-09-24,Performance Improvement Review,3,4,3,2,3,3.0,False,
PERF0000457,DUD100223,ASG000335,DUD000097,2023-09-03,School Visit,4,4,5,3,5,4.2,False,
PERF0000458,DUD100223,ASG000335,DUD000057,2023-11-03,Six-Month Review,3,4,2,2,3,2.8,True,
PERF0000459,DUD100223,ASG000335,DUD000070,2023-04-24,Annual Review,4,4,5,5,4,4.4,False,
PERF0000460,DUD100224,ASG000336,DUD000069,2026-03-04,Six-Month Review,1,1,1,1,2,1.2,True,
PERF0000461,DUD100224,ASG000336,DUD000061,2026-08-14,School Visit,4,5,4,5,4,4.4,False,
PERF0000462,DUD100224,ASG000336,DUD000050,2026-07-08,School Visit,5,5,5,5,4,4.8,False,
PERF0000463,DUD100225,ASG000337,DUD000070,2025-03-07,Six-Month Review,4,5,5,5,4,4.6,False,
PERF0000464,DUD100225,ASG000337,DUD000061,2025-01-04,Six-Month Review,4,5,5,5,5,4.8,False,
PERF0000465,DUD100225,ASG000337,DUD000076,2025-01-29,Performance Improvement Review,5,5,4,5,4,4.6,False,
PERF0000466,DUD100226,ASG000339,DUD000033,2026-06-22,Performance Improvement Review,2,1,2,1,2,1.6,True,
PERF0000467,DUD100227,ASG000342,DUD000030,2024-03-11,School Visit,4,5,5,5,5,4.8,False,
PERF0000468,DUD100227,ASG000343,DUD000008,2025-03-29,Performance Improvement Review,1,3,2,2,2,2.0,True,
PERF0000469,DUD100227,ASG000343,DUD000074,2024-12-09,School Visit,4,4,4,5,4,4.2,False,
PERF0000470,DUD100228,ASG000344,DUD000043,2023-05-27,Six-Month Review,4,2,3,3,3,3.0,False,
PERF0000471,DUD100228,ASG000344,DUD000099,2025-12-03,School Visit,4,3,3,3,3,3.2,False,
PERF0000472,DUD100229,ASG000345,DUD000091,2025-06-18,School Visit,5,5,4,4,5,4.6,False,
PERF0000473,DUD100229,ASG000345,DUD000084,2026-06-05,Performance Improvement Review,4,4,4,4,3,3.8,False,
PERF0000474,DUD100229,ASG000345,DUD000045,2025-11-10,School Visit,4,5,5,3,5,4.4,False,
PERF0000475,DUD100230,ASG000346,DUD000042,2025-02-03,School Visit,5,5,5,5,5,5.0,False,
PERF0000476,DUD100230,ASG000347,DUD000087,2026-02-05,Annual Review,2,2,1,1,2,1.6,True,
PERF0000477,DUD100230,ASG000346,DUD000011,2025-02-07,Six-Month Review,5,4,4,3,4,4.0,False,
PERF0000478,DUD100231,ASG000349,DUD000035,2022-05-04,Six-Month Review,4,5,4,5,5,4.6,False,
PERF0000479,DUD100231,ASG000350,DUD000046,2023-08-15,Performance Improvement Review,4,4,3,5,5,4.2,False,
