attendance_id,employee_id,assignment_id,attendance_date,attendance_status,absence_reason,approved_flag
ATD0000416,DUD100029,ASG000042,2025-09-04,Present,,True
ATD0000417,DUD100029,ASG000042,2025-09-15,Present,,True
ATD0000418,DUD100029,ASG000042,2026-04-11,Present,,True
ATD0000419,DUD100029,ASG000042,2026-04-12,Sick Leave,Illness,True
ATD0000420,DUD100029,ASG000042,2026-05-11,Present,,True
ATD0000421,DUD100030,ASG000043,2022-12-07,Present,,True
ATD0000422,DUD100030,ASG000043,2023-01-27,Sick Leave,Illness,True
ATD0000423,DUD100030,ASG000043,2023-02-21,Present,,True
ATD0000424,DUD100030,ASG000043,2023-03-11,Present,,True
ATD0000425,DUD100030,ASG000043,2023-03-28,Present,,True
ATD0000426,DUD100030,ASG000043,2023-04-29,Present,,True
ATD0000427,DUD100030,ASG000043,2023-05-02,Present,,True
ATD0000428,DUD100030,ASG000043,2023-06-07,Present,,True
ATD0000429,DUD100030,ASG000044,2023-08-02,Present,,True
ATD0000430,DUD100030,ASG000044,2023-08-18,Present,,True
ATD0000431,DUD100030,ASG000044,2023-08-28,Present,,True
ATD0000432,DUD100030,ASG000044,2023-09-22,Present,,True
ATD0000433,DUD100030,ASG000044,2023-09-24,Present,,True
ATD0000434,DUD100030,ASG000044,2023-10-10,Present,,True
ATD0000435,DUD100030,ASG000044,2023-11-05,Present,,True
ATD0000436,DUD100030,ASG000044,2023-11-09,Present,,True
ATD0000437,DUD100030,ASG000044,2024-01-29,Present,,True
ATD0000438,DUD100030,ASG000044,2024-03-19,Present,,True
ATD0000439,DUD100030,ASG000044,2024-03-26,Present,,True
ATD0000440,DUD100030,ASG000044,2024-05-16,Present,,True
ATD0000441,DUD100031,ASG000045,2023-04-12,Present,,True
ATD0000442,DUD100031,ASG000045,2023-11-17,Present,,True
ATD0000443,DUD100031,ASG000045,2024-01-14,Sick Leave,Illness,True
ATD0000444,DUD100031,ASG000045,2024-06-15,Present,,True
ATD0000445,DUD100031,ASG000045,2024-06-16,Present,,True
ATD0000446,DUD100031,ASG000045,2024-06-30,Present,,True
ATD0000447,DUD100031,ASG000045,2024-11-11,Paid Leave,Annual Leave,True
ATD0000448,DUD100031,ASG000045,2024-11-29,Present,,True
ATD0000449,DUD100031,ASG000045,2024-12-12,Present,,True
ATD0000450,DUD100031,ASG000045,2025-03-09,Present,,True
ATD0000451,DUD100031,ASG000045,2025-07-04,Present,,True
ATD0000452,DUD100031,ASG000045,2025-08-26,Present,,True
ATD0000453,DUD100032,ASG000046,2024-12-17,Sick Leave,Illness,True
ATD0000454,DUD100032,ASG000046,2025-01-26,Present,,True
ATD0000455,DUD100032,ASG000046,2025-01-31,Present,,True
ATD0000456,DUD100032,ASG000046,2025-06-28,Present,,True
ATD0000457,DUD100032,ASG000046,2025-08-22,Present,,True
ATD0000458,DUD100032,ASG000046,2025-10-22,Present,,True
ATD0000459,DUD100032,ASG000046,2025-11-17,Absent,Personal Reasons,True
ATD0000460,DUD100032,ASG000046,2026-01-02,Present,,True
ATD0000461,DUD100032,ASG000046,2026-02-24,Present,,True
ATD0000462,DUD100032,ASG000046,2026-05-25,Present,,True
ATD0000463,DUD100032,ASG000046,2026-07-10,Present,,True
ATD0000464,DUD100032,ASG000046,2026-07-12,Present,,True
ATD0000465,DUD100033,ASG000047,2026-03-16,Present,,True
ATD0000466,DUD100033,ASG000047,2026-04-20,Present,,True
ATD0000467,DUD100033,ASG000047,2026-04-26,Present,,True
ATD0000468,DUD100033,ASG000047,2026-05-16,Present,,True
ATD0000469,DUD100033,ASG000047,2026-05-31,Present,,True
ATD0000470,DUD100033,ASG000047,2026-07-03,Absent,Unreported Absence,False
ATD0000471,DUD100033,ASG000047,2027-01-22,Paid Leave,Annual Leave,True
ATD0000472,DUD100033,ASG000047,2027-03-07,Absent,Transportation Issue,True
ATD0000473,DUD100033,ASG000047,2027-04-26,Present,,True
ATD0000474,DUD100033,ASG000047,2027-05-16,Present,,True
ATD0000475,DUD100033,ASG000047,2027-06-07,Present,,True
ATD0000476,DUD100033,ASG000047,2027-06-10,Present,,True
ATD0000477,DUD100033,ASG000048,2027-07-11,Paid Leave,Annual Leave,True
ATD0000478,DUD100034,ASG000049,2021-02-14,Present,,True
ATD0000479,DUD100034,ASG000049,2021-03-06,Present,,True
ATD0000480,DUD100034,ASG000049,2021-04-30,Present,,True
ATD0000481,DUD100034,ASG000049,2021-05-04,Present,,True
ATD0000482,DUD100034,ASG000049,2021-05-28,Present,,True
ATD0000483,DUD100034,ASG000049,2021-10-07,Present,,True
ATD0000484,DUD100034,ASG000049,2021-10-08,Present,,True
ATD0000485,DUD100034,ASG000049,2021-10-09,Present,,True
ATD0000486,DUD100034,ASG000049,2021-10-30,Present,,True
ATD0000487,DUD100034,ASG000050,2021-11-25,Present,,True
ATD0000488,DUD100034,ASG000050,2022-01-09,Present,,True
ATD0000489,DUD100034,ASG000050,2022-02-10,Present,,True
ATD0000490,DUD100034,ASG000050,2022-03-09,Present,,True
ATD0000491,DUD100034,ASG000050,2022-04-05,Paid Leave,Annual Leave,True
ATD0000492,DUD100034,ASG000050,2022-04-19,Paid Leave,Annual Leave,True
ATD0000493,DUD100034,ASG000050,2022-07-11,Present,,True
ATD0000494,DUD100034,ASG000050,2022-07-13,Present,,True
ATD0000495,DUD100034,ASG000050,2022-07-31,Present,,True
ATD0000496,DUD100034,ASG000050,2022-08-19,Present,,True
ATD0000497,DUD100034,ASG000050,2022-09-11,Present,,True
ATD0000498,DUD100034,ASG000050,2022-09-17,Present,,True
ATD0000499,DUD100034,ASG000051,2023-01-06,Present,,True
ATD0000500,DUD100034,ASG000051,2023-01-27,Present,,True
ATD0000501,DUD100034,ASG000051,2023-03-21,Present,,True
ATD0000502,DUD100035,ASG000052,2024-04-02,Present,,True
ATD0000503,DUD100035,ASG000052,2024-04-25,Present,,True
ATD0000504,DUD100035,ASG000052,2024-08-14,Present,,True
ATD0000505,DUD100035,ASG000052,2024-09-26,Present,,True
ATD0000506,DUD100035,ASG000052,2024-12-26,Present,,True
ATD0000507,DUD100035,ASG000052,2025-01-05,Present,,True
ATD0000508,DUD100035,ASG000052,2025-01-22,Present,,True
ATD0000509,DUD100035,ASG000052,2025-03-12,Present,,True
ATD0000510,DUD100035,ASG000052,2025-03-27,Present,,True
ATD0000511,DUD100035,ASG000052,2025-08-28,Present,,True
ATD0000512,DUD100035,ASG000052,2025-12-07,Present,,True
ATD0000513,DUD100035,ASG000052,2026-06-19,Present,,True
ATD0000514,DUD100036,ASG000053,2023-01-20,Present,,True
ATD0000515,DUD100036,ASG000053,2023-03-16,Present,,True
ATD0000516,DUD100036,ASG000053,2023-06-01,Present,,True
ATD0000517,DUD100036,ASG000053,2023-07-07,Absent,Unreported Absence,False
ATD0000518,DUD100036,ASG000053,2024-02-05,Sick Leave,Illness,True
ATD0000519,DUD100036,ASG000053,2024-03-13,Present,,True
ATD0000520,DUD100036,ASG000053,2024-10-22,Present,,True
ATD0000521,DUD100036,ASG000053,2025-05-04,Present,,True
ATD0000522,DUD100036,ASG000053,2025-08-08,Paid Leave,Annual Leave,True
ATD0000523,DUD100036,ASG000053,2025-12-22,Present,,True
ATD0000524,DUD100036,ASG000053,2026-05-02,Present,,True
ATD0000525,DUD100036,ASG000053,2026-05-23,Absent,Personal Reasons,True
ATD0000526,DUD100037,ASG000054,2022-10-20,Present,,True
ATD0000527,DUD100037,ASG000054,2022-10-27,Present,,True
ATD0000528,DUD100037,ASG000054,2022-11-19,Sick Leave,Illness,True
ATD0000529,DUD100037,ASG000054,2023-01-29,Present,,True
ATD0000530,DUD100037,ASG000054,2023-03-30,Present,,True
ATD0000531,DUD100037,ASG000054,2023-08-05,Present,,True
ATD0000532,DUD100037,ASG000054,2023-08-07,Present,,True
ATD0000533,DUD100037,ASG000054,2023-08-08,Present,,True
ATD0000534,DUD100037,ASG000054,2023-08-20,Present,,True
ATD0000535,DUD100037,ASG000054,2023-09-25,Present,,True
ATD0000536,DUD100037,ASG000054,2023-09-26,Present,,True
ATD0000537,DUD100037,ASG000054,2024-01-17,Absent,Personal Reasons,True
ATD0000538,DUD100037,ASG000055,2024-02-08,Present,,True
ATD0000539,DUD100037,ASG000055,2024-03-02,Present,,True
ATD0000540,DUD100037,ASG000055,2024-03-09,Present,,True
ATD0000541,DUD100038,ASG000056,2024-02-18,Present,,True
ATD0000542,DUD100038,ASG000056,2024-06-12,Present,,True
ATD0000543,DUD100038,ASG000056,2024-08-30,Present,,True
ATD0000544,DUD100038,ASG000056,2024-11-24,Present,,True
ATD0000545,DUD100038,ASG000056,2025-01-14,Present,,True
ATD0000546,DUD100038,ASG000056,2025-02-18,Present,,True
ATD0000547,DUD100038,ASG000056,2025-03-18,Present,,True
ATD0000548,DUD100038,ASG000056,2025-05-03,Present,,True
ATD0000549,DUD100038,ASG000056,2025-07-21,Absent,Transportation Issue,True
ATD0000550,DUD100038,ASG000056,2025-11-29,Present,,True
ATD0000551,DUD100038,ASG000056,2026-01-05,Present,,True
ATD0000552,DUD100038,ASG000056,2026-03-06,Sick Leave,Illness,True
ATD0000553,DUD100039,ASG000057,2024-09-03,Absent,Unreported Absence,False
ATD0000554,DUD100039,ASG000057,2024-12-25,Present,,True
ATD0000555,DUD100039,ASG000057,2025-04-16,Present,,True
ATD0000556,DUD100039,ASG000057,2025-04-17,Present,,True
ATD0000557,DUD100039,ASG000057,2025-04-21,Present,,True
ATD0000558,DUD100039,ASG000057,2025-05-29,Present,,True
ATD0000559,DUD100039,ASG000057,2025-06-01,Present,,True
ATD0000560,DUD100039,ASG000057,2025-06-21,Present,,True
ATD0000561,DUD100039,ASG000057,2025-07-11,Present,,True
ATD0000562,DUD100039,ASG000057,2025-08-31,Present,,True
ATD0000563,DUD100039,ASG000057,2026-05-14,Present,,True
ATD0000564,DUD100039,ASG000057,2026-08-14,Present,,True
ATD0000565,DUD100040,ASG000058,2023-09-09,Present,,True
ATD0000566,DUD100040,ASG000058,2023-10-06,Present,,True
ATD0000567,DUD100040,ASG000058,2024-02-10,Present,,True
ATD0000568,DUD100040,ASG000058,2024-02-21,Present,,True
ATD0000569,DUD100040,ASG000058,2024-03-09,Present,,True
ATD0000570,DUD100040,ASG000058,2024-03-25,Present,,True
ATD0000571,DUD100040,ASG000058,2024-04-06,Present,,True
ATD0000572,DUD100040,ASG000058,2024-04-18,Sick Leave,Illness,True
ATD0000573,DUD100041,ASG000059,2022-10-26,Present,,True
ATD0000574,DUD100041,ASG000059,2023-01-05,Present,,True
ATD0000575,DUD100041,ASG000059,2023-01-16,Present,,True
ATD0000576,DUD100041,ASG000059,2023-04-14,Present,,True
ATD0000577,DUD100041,ASG000059,2023-05-13,Paid Leave,Annual Leave,True
ATD0000578,DUD100041,ASG000059,2023-08-20,Present,,True
ATD0000579,DUD100041,ASG000059,2023-08-31,Paid Leave,Annual Leave,True
ATD0000580,DUD100041,ASG000059,2023-09-05,Present,,True
ATD0000581,DUD100041,ASG000059,2023-09-08,Present,,True
ATD0000582,DUD100041,ASG000059,2023-09-19,Present,,True
ATD0000583,DUD100041,ASG000059,2023-11-19,Present,,True
ATD0000584,DUD100041,ASG000059,2023-11-20,Present,,True
ATD0000585,DUD100041,ASG000060,2024-02-24,Present,,True
ATD0000586,DUD100041,ASG000060,2024-03-07,Present,,True
ATD0000587,DUD100041,ASG000060,2024-07-04,Present,,True
ATD0000588,DUD100041,ASG000060,2024-09-14,Present,,True
ATD0000589,DUD100041,ASG000060,2025-01-16,Present,,True
ATD0000590,DUD100041,ASG000060,2025-03-04,Present,,True
ATD0000591,DUD100041,ASG000060,2025-07-19,Present,,True
ATD0000592,DUD100041,ASG000060,2025-07-20,Present,,True
ATD0000593,DUD100041,ASG000060,2026-05-02,Sick Leave,Illness,True
ATD0000594,DUD100041,ASG000060,2026-05-11,Present,,True
ATD0000595,DUD100041,ASG000060,2026-08-05,Present,,True
ATD0000596,DUD100041,ASG000060,2026-08-10,Present,,True
ATD0000597,DUD100042,ASG000061,2023-04-29,Present,,True
ATD0000598,DUD100042,ASG000061,2023-05-21,Present,,True
ATD0000599,DUD100042,ASG000061,2023-06-23,Present,,True
ATD0000600,DUD100042,ASG000061,2023-07-25,Present,,True
ATD0000601,DUD100042,ASG000061,2023-11-13,Present,,True
ATD0000602,DUD100042,ASG000061,2023-12-07,Present,,True
ATD0000603,DUD100042,ASG000061,2023-12-19,Present,,True
ATD0000604,DUD100042,ASG000062,2024-05-02,Paid Leave,Annual Leave,True
ATD0000605,DUD100042,ASG000062,2024-06-06,Present,,True
ATD0000606,DUD100042,ASG000062,2024-06-30,Paid Leave,Annual Leave,True
ATD0000607,DUD100042,ASG000062,2024-07-15,Present,,True
ATD0000608,DUD100042,ASG000062,2024-12-02,Present,,True
ATD0000609,DUD100042,ASG000062,2025-03-28,Present,,True
ATD0000610,DUD100042,ASG000062,2025-05-03,Present,,True
ATD0000611,DUD100042,ASG000062,2025-08-23,Present,,True
ATD0000612,DUD100042,ASG000062,2025-10-19,Present,,True
ATD0000613,DUD100042,ASG000062,2025-10-20,Present,,True
ATD0000614,DUD100042,ASG000062,2026-02-28,Present,,True
ATD0000615,DUD100042,ASG000062,2026-08-03,Present,,True
ATD0000616,DUD100043,ASG000063,2025-06-05,Present,,True
ATD0000617,DUD100043,ASG000063,2025-07-12,Present,,True
ATD0000618,DUD100043,ASG000063,2025-08-01,Sick Leave,Illness,True
ATD0000619,DUD100043,ASG000063,2025-08-17,Present,,True
ATD0000620,DUD100043,ASG000063,2025-10-04,Present,,True
ATD0000621,DUD100043,ASG000063,2025-10-17,Present,,True
ATD0000622,DUD100043,ASG000063,2026-01-08,Present,,True
ATD0000623,DUD100043,ASG000063,2026-03-03,Present,,True
ATD0000624,DUD100043,ASG000063,2026-04-20,Present,,True
ATD0000625,DUD100043,ASG000063,2026-05-08,Present,,True
ATD0000626,DUD100043,ASG000063,2026-05-30,Present,,True
ATD0000627,DUD100043,ASG000063,2026-06-16,Present,,True
ATD0000628,DUD100044,ASG000064,2021-12-08,Present,,True
ATD0000629,DUD100044,ASG000064,2022-10-20,Present,,True
ATD0000630,DUD100044,ASG000064,2023-04-04,Present,,True
ATD0000631,DUD100044,ASG000064,2023-09-17,Present,,True
ATD0000632,DUD100044,ASG000064,2023-10-16,Absent,Personal Reasons,True
ATD0000633,DUD100044,ASG000064,2024-03-16,Present,,True
ATD0000634,DUD100044,ASG000064,2024-07-20,Present,,True
ATD0000635,DUD100044,ASG000064,2025-12-08,Present,,True
ATD0000636,DUD100044,ASG000064,2026-01-02,Present,,True
ATD0000637,DUD100044,ASG000064,2026-01-27,Paid Leave,Annual Leave,True
ATD0000638,DUD100044,ASG000064,2026-03-18,Present,,True
ATD0000639,DUD100044,ASG000064,2026-08-15,Present,,True
ATD0000640,DUD100045,ASG000065,2025-09-23,Present,,True
ATD0000641,DUD100045,ASG000065,2025-12-28,Present,,True
ATD0000642,DUD100045,ASG000065,2026-01-04,Present,,True
ATD0000643,DUD100045,ASG000065,2026-01-11,Sick Leave,Illness,True
ATD0000644,DUD100045,ASG000065,2026-01-27,Present,,True
ATD0000645,DUD100045,ASG000065,2026-05-09,Present,,True
ATD0000646,DUD100045,ASG000065,2026-05-14,Present,,True
ATD0000647,DUD100045,ASG000065,2026-06-01,Present,,True
ATD0000648,DUD100045,ASG000065,2026-10-26,Present,,True
ATD0000649,DUD100045,ASG000065,2026-11-01,Present,,True
ATD0000650,DUD100045,ASG000065,2026-11-17,Present,,True
ATD0000651,DUD100045,ASG000065,2026-12-10,Present,,True
ATD0000652,DUD100045,ASG000066,2027-01-27,Present,,True
ATD0000653,DUD100046,ASG000067,2026-01-14,Present,,True
ATD0000654,DUD100046,ASG000067,2026-03-08,Sick Leave,Illness,True
ATD0000655,DUD100046,ASG000067,2026-04-12,Present,,True
ATD0000656,DUD100046,ASG000067,2026-05-01,Present,,True
ATD0000657,DUD100047,ASG000068,2024-09-05,Present,,True
ATD0000658,DUD100047,ASG000068,2024-10-07,Present,,True
ATD0000659,DUD100047,ASG000068,2025-05-23,Present,,True
ATD0000660,DUD100047,ASG000068,2025-06-02,Present,,True
ATD0000661,DUD100047,ASG000068,2025-08-10,Present,,True
ATD0000662,DUD100047,ASG000068,2025-11-10,Present,,True
ATD0000663,DUD100047,ASG000068,2025-11-26,Present,,True
ATD0000664,DUD100047,ASG000068,2025-12-22,Paid Leave,Annual Leave,True
ATD0000665,DUD100047,ASG000068,2026-02-03,Present,,True
ATD0000666,DUD100047,ASG000068,2026-04-21,Absent,Unreported Absence,False
ATD0000667,DUD100047,ASG000068,2026-06-23,Present,,True
ATD0000668,DUD100047,ASG000068,2026-07-07,Present,,True
ATD0000669,DUD100048,ASG000069,2023-09-20,Sick Leave,Illness,True
ATD0000670,DUD100048,ASG000069,2024-05-05,Present,,True
ATD0000671,DUD100048,ASG000069,2024-05-20,Present,,True
ATD0000672,DUD100048,ASG000069,2024-09-09,Present,,True
ATD0000673,DUD100048,ASG000069,2024-09-21,Sick Leave,Illness,True
ATD0000674,DUD100048,ASG000069,2024-11-26,Present,,True
ATD0000675,DUD100048,ASG000069,2025-02-20,Present,,True
ATD0000676,DUD100048,ASG000069,2025-04-11,Present,,True
ATD0000677,DUD100048,ASG000069,2025-04-28,Present,,True
ATD0000678,DUD100048,ASG000069,2025-10-27,Present,,True
ATD0000679,DUD100048,ASG000069,2025-12-24,Absent,Unreported Absence,False
ATD0000680,DUD100048,ASG000069,2026-04-30,Present,,True
ATD0000681,DUD100049,ASG000070,2024-06-22,Present,,True
ATD0000682,DUD100049,ASG000070,2024-09-06,Present,,True
ATD0000683,DUD100049,ASG000070,2024-09-26,Paid Leave,Annual Leave,True
ATD0000684,DUD100049,ASG000070,2024-10-30,Present,,True
ATD0000685,DUD100049,ASG000070,2024-11-26,Present,,True
ATD0000686,DUD100049,ASG000070,2025-01-26,Present,,True
ATD0000687,DUD100049,ASG000070,2025-02-22,Absent,Unreported Absence,False
ATD0000688,DUD100049,ASG000070,2025-04-17,Present,,True
ATD0000689,DUD100049,ASG000070,2025-06-05,Present,,True
ATD0000690,DUD100049,ASG000070,2025-07-29,Present,,True
ATD0000691,DUD100049,ASG000070,2025-11-12,Present,,True
ATD0000692,DUD100049,ASG000070,2026-01-24,Present,,True
ATD0000693,DUD100050,ASG000071,2022-03-30,Present,,True
ATD0000694,DUD100050,ASG000071,2022-07-03,Present,,True
ATD0000695,DUD100050,ASG000071,2023-07-07,Paid Leave,Annual Leave,True
ATD0000696,DUD100050,ASG000071,2023-10-25,Present,,True
ATD0000697,DUD100050,ASG000071,2024-03-10,Present,,True
ATD0000698,DUD100050,ASG000071,2024-08-01,Present,,True
ATD0000699,DUD100050,ASG000071,2024-08-22,Present,,True
ATD0000700,DUD100050,ASG000071,2024-09-21,Present,,True
ATD0000701,DUD100050,ASG000071,2025-03-23,Absent,Personal Reasons,True
ATD0000702,DUD100050,ASG000071,2025-10-02,Present,,True
ATD0000703,DUD100050,ASG000071,2025-10-23,Present,,True
ATD0000704,DUD100050,ASG000071,2026-04-27,Present,,True
ATD0000705,DUD100051,ASG000072,2021-07-25,Present,,True
ATD0000706,DUD100051,ASG000072,2021-09-21,Paid Leave,Annual Leave,True
ATD0000707,DUD100051,ASG000072,2021-09-22,Paid Leave,Annual Leave,True
ATD0000708,DUD100051,ASG000072,2022-02-19,Present,,True
ATD0000709,DUD100051,ASG000072,2022-03-03,Present,,True
ATD0000710,DUD100051,ASG000072,2022-03-19,Present,,True
ATD0000711,DUD100051,ASG000072,2022-03-20,Present,,True
ATD0000712,DUD100051,ASG000072,2022-04-16,Present,,True
ATD0000713,DUD100051,ASG000072,2022-04-21,Present,,True
ATD0000714,DUD100051,ASG000072,2022-05-27,Present,,True
ATD0000715,DUD100051,ASG000072,2022-06-15,Present,,True
ATD0000716,DUD100051,ASG000072,2022-06-24,Sick Leave,Illness,True
ATD0000717,DUD100052,ASG000073,2024-12-20,Absent,Transportation Issue,True
ATD0000718,DUD100052,ASG000073,2025-03-02,Absent,Transportation Issue,True
ATD0000719,DUD100052,ASG000073,2025-04-09,Present,,True
ATD0000720,DUD100052,ASG000073,2025-06-17,Present,,True
ATD0000721,DUD100052,ASG000073,2025-06-27,Present,,True
ATD0000722,DUD100052,ASG000073,2025-07-21,Present,,True
ATD0000723,DUD100052,ASG000073,2025-09-16,Present,,True
ATD0000724,DUD100052,ASG000073,2026-02-04,Present,,True
ATD0000725,DUD100052,ASG000073,2026-03-07,Paid Leave,Annual Leave,True
ATD0000726,DUD100052,ASG000073,2026-04-29,Present,,True
ATD0000727,DUD100052,ASG000073,2026-05-20,Present,,True
ATD0000728,DUD100052,ASG000073,2026-08-04,Sick Leave,Illness,True
ATD0000729,DUD100053,ASG000074,2023-03-13,Present,,True
ATD0000730,DUD100053,ASG000074,2023-08-13,Present,,True
ATD0000731,DUD100053,ASG000074,2023-11-08,Present,,True
ATD0000732,DUD100053,ASG000074,2024-05-12,Present,,True
ATD0000733,DUD100053,ASG000074,2024-09-30,Present,,True
ATD0000734,DUD100053,ASG000074,2025-06-12,Paid Leave,Annual Leave,True
ATD0000735,DUD100053,ASG000074,2025-11-03,Present,,True
ATD0000736,DUD100053,ASG000074,2026-01-08,Present,,True
ATD0000737,DUD100053,ASG000074,2026-01-28,Present,,True
ATD0000738,DUD100053,ASG000074,2026-02-01,Present,,True
ATD0000739,DUD100053,ASG000074,2026-03-12,Paid Leave,Annual Leave,True
ATD0000740,DUD100053,ASG000074,2026-06-02,Present,,True
ATD0000741,DUD100054,ASG000075,2024-05-19,Present,,True
ATD0000742,DUD100054,ASG000075,2024-06-04,Present,,True
ATD0000743,DUD100054,ASG000075,2024-10-05,Present,,True
ATD0000744,DUD100054,ASG000075,2025-02-15,Present,,True
ATD0000745,DUD100054,ASG000075,2025-04-23,Present,,True
ATD0000746,DUD100054,ASG000075,2025-07-09,Present,,True
ATD0000747,DUD100054,ASG000075,2025-10-07,Paid Leave,Annual Leave,True
ATD0000748,DUD100054,ASG000075,2025-12-15,Present,,True
ATD0000749,DUD100054,ASG000075,2026-03-04,Present,,True
ATD0000750,DUD100054,ASG000075,2026-03-25,Present,,True
ATD0000751,DUD100054,ASG000075,2026-05-05,Present,,True
ATD0000752,DUD100054,ASG000075,2026-06-09,Present,,True
ATD0000753,DUD100055,ASG000076,2022-08-19,Present,,True
ATD0000754,DUD100055,ASG000076,2022-08-24,Present,,True
ATD0000755,DUD100055,ASG000076,2022-09-01,Present,,True
ATD0000756,DUD100055,ASG000076,2022-09-12,Present,,True
ATD0000757,DUD100055,ASG000076,2022-12-03,Present,,True
